web-scraper-order,web-scraper-start-url,Date,Open,Close
1620615670-23179,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2016",24.12,24.17
1620615670-23163,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2017",31.76,34.25
1620615670-23147,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2018",41.79,44.53
1620615670-23131,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2019",41.74,43.29
1620615670-23115,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2020",76.07,68.34
1620615670-23098,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2021",133.75,121.26
1620615670-23605,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 1985",0.13,0.13
1620615670-23593,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 1986",0.1,0.1
1620615670-23581,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 1987",0.18,0.25
1620615670-23565,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 1988",0.38,0.37
1620615670-23549,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 1989",0.36,0.34
1620615670-23533,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 1990",0.31,0.3
1620615670-23517,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 1991",0.38,0.5
1620615670-23501,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 1992",0.5,0.58
1620615670-23485,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 1993",0.53,0.53
1620615670-23469,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 1994",0.26,0.29
1620615670-23453,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 1995",0.35,0.36
1620615670-23437,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 1996",0.29,0.25
1620615670-23425,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 1997",0.19,0.15
1620615670-23413,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 1998",0.12,0.16
1620615670-23401,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 1999",0.38,0.37
1620615670-23389,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2000",0.94,0.93
1620615670-23376,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2001",0.27,0.39
1620615670-23364,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2002",0.39,0.44
1620615670-23352,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2003",0.26,0.26
1620615670-23340,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2004",0.38,0.4
1620615670-23328,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2005",1.16,1.37
1620615670-23315,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2006",2.59,2.7
1620615670-23303,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2007",3.08,3.06
1620615670-23291,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2008",7.12,4.83
1620615670-23279,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2009",3.07,3.22
1620615670-23267,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2010",7.62,6.86
1620615670-23255,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2011",11.63,12.12
1620615670-23243,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2012",14.62,16.3
1620615670-23229,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2013",19.78,16.27
1620615670-23213,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2014",19.85,17.88
1620615670-23196,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2015",27.85,29.29
1620615670-23180,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2016",25.65,24.33
1620615670-23164,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2017",28.95,30.34
1620615670-23148,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2018",42.54,41.86
1620615670-23132,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2019",38.72,41.61
1620615670-23116,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2020",74.06,77.38
1620615670-23099,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2021",133.52,131.96
1620615670-23599,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 1985",0.08,0.07
1620615670-23587,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 1986",0.16,0.14
1620615670-23573,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 1987",0.36,0.37
1620615670-23557,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 1988",0.42,0.4
1620615670-23541,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 1989",0.37,0.35
