web-scraper-order,web-scraper-start-url,Date,Open,Close
1620615576-23058,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Dec 01, 1999",87.25,76.13
1620615576-23046,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Dec 01, 2000",24.94,15.56
1620615576-23034,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Dec 01, 2001",11.02,10.82
1620615576-23022,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Dec 01, 2002",24.15,18.89
1620615576-23010,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Dec 01, 2003",54.4,52.62
1620615576-22998,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Dec 01, 2004",40,44.29
1620615576-22986,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Dec 01, 2005",48.88,47.15
1620615576-22974,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Dec 01, 2006",40.26,39.46
1620615576-22962,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Dec 01, 2007",90.03,92.64
1620615576-22950,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Dec 01, 2008",42,51.28
1620615576-22938,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Dec 01, 2009",136.94,134.52
1620615576-22926,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Dec 01, 2010",179.16,180
1620615576-22914,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Dec 01, 2011",191.85,173.1
1620615576-22902,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Dec 01, 2012",252.54,250.87
1620615576-22890,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Dec 01, 2013",399,398.79
1620615576-22878,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Dec 01, 2014",338.12,310.35
1620615576-22866,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Dec 01, 2015",673.75,675.89
1620615576-22854,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Dec 01, 2016",752.41,749.87
1620615576-22842,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Dec 01, 2017",1172.05,1169.47
1620615576-22830,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Dec 01, 2018",1769.46,1501.97
1620615576-22818,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Dec 01, 2019",1804.4,1847.84
1620615576-22806,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Dec 01, 2020",3188.5,3256.93
1620615576-23083,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 1998",4.95,6.42
1620615576-23069,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 1999",58.88,64.06
1620615576-23056,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2000",67.5,68.88
1620615576-23044,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2001",17.19,10.19
1620615576-23032,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2002",14.07,14.1
1620615576-23020,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2003",21.94,22.01
1620615576-23008,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2004",50.65,43.01
1620615576-22996,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2005",43,35.18
1620615576-22984,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2006",43.92,37.44
1620615576-22972,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2007",37.95,39.14
1620615576-22960,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2008",79.02,64.47
1620615576-22948,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2009",58.57,64.79
1620615576-22936,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2010",123.18,118.4
1620615576-22924,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2011",170.52,173.29
1620615576-22912,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2012",173.81,179.69
1620615576-22900,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2013",268.93,264.27
1620615576-22888,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2014",358.98,362.1
1620615576-22876,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2015",350.05,380.16
1620615576-22864,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2016",578.15,552.52
1620615576-22852,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2017",829.21,845.04
1620615576-22840,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2018",1445,1512.45
1620615576-22828,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2019",1638.88,1639.83
1620615576-22816,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2020",2010.6,1883.75
1620615576-22804,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2021",3242.36,3092.93
1620615576-23084,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 1998",5,4.92
1620615576-23071,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 1999",54.61,58.47
1620615576-23057,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2000",81.5,64.56
1620615576-23045,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2001",15.81,17.31
1620615576-23033,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2002",10.93,14.19
1620615576-23021,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2003",19.19,21.85
1620615576-23009,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2004",52.76,50.4
1620615576-22997,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2005",44.95,43.22
1620615576-22985,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2006",47.47,44.82
1620615576-22973,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2007",38.68,37.67
1620615576-22961,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2008",95.35,77.7
1620615576-22949,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2009",51.35,58.82
1620615576-22937,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2010",136.25,125.41
1620615576-22925,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2011",181.37,169.64
1620615576-22913,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2012",175.89,194.44
1620615576-22901,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2013",256.08,265.5
1620615576-22889,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2014",398.8,358.69
1620615576-22877,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2015",312.58,354.53
1620615576-22865,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2016",656.29,587
1620615576-22853,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2017",757.92,823.48
1620615576-22841,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2018",1172,1450.89
1620615576-22829,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2019",1465.2,1718.73
1620615576-22817,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2020",1875,2008.72
1620615576-22805,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2021",3270,3206.2
1620615576-23090,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 1997",1.54,2.4
1620615576-23077,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 1998",16.97,18.48
1620615576-23064,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 1999",62.63,50.03
1620615576-23051,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 2000",36.69,30.13
1620615576-23039,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 2001",14.1,12.49
1620615576-23027,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 2002",16.17,14.45
1620615576-23015,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 2003",36.33,41.64
1620615576-23003,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 2004",53.8,38.92
1620615576-22991,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 2005",33.24,45.15
1620615576-22979,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 2006",38.52,26.89
1620615576-22967,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 2007",68.81,78.54
1620615576-22955,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 2008",72.24,76.34
1620615576-22943,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 2009",84.42,85.76
1620615576-22931,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 2010",108.9,117.89
1620615576-22919,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 2011",205.55,222.52
1620615576-22907,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 2012",229.3,233.3
1620615576-22895,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 2013",279,301.22
1620615576-22883,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 2014",325.86,312.99
1620615576-22871,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 2015",439.35,536.15
1620615576-22859,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 2016",717.32,758.81
1620615576-22847,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 2017",972.79,987.78
1620615576-22835,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 2018",1682.7,1777.44
1620615576-22823,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 2019",1922.98,1866.78
1620615576-22811,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 2020",2757.99,3164.68
