web-scraper-order,web-scraper-start-url,Date,Open,Close
"1620615400-22785","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Aug 01, 2013","37.30","41.29"
"1620615400-22724","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Sep 01, 2018","173.50","164.46"
"1620615400-22714","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jul 01, 2019","195.21","194.23"
"1620615400-22737","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Aug 01, 2017","169.82","171.97"
"1620615400-22793","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Dec 01, 2012","28.00","26.62"
"1620615400-22732","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jan 01, 2018","177.68","186.89"
"1620615400-22752","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","May 01, 2016","117.83","118.81"
"1620615400-22750","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jul 01, 2016","114.20","123.94"
"1620615400-22728","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","May 01, 2018","172.00","191.78"
"1620615400-22713","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Aug 01, 2019","194.17","185.67"
"1620615400-22799","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jun 01, 2012","28.89","31.10"
"1620615400-22757","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Dec 01, 2015","104.83","104.66"
"1620615400-22719","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 01, 2019","165.84","161.45"
"1620615400-22759","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Oct 01, 2015","90.05","101.97"
"1620615400-22739","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jun 01, 2017","151.75","150.98"
"1620615400-22696","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jan 01, 2021","274.78","258.33"
"1620615400-22789","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Apr 01, 2013","25.63","27.77"
"1620615400-22772","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Sep 01, 2014","75.01","79.04"
"1620615400-22753","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Apr 01, 2016","113.75","117.58"
"1620615400-22764","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","May 01, 2015","79.24","79.19"
"1620615400-22770","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Nov 01, 2014","75.47","77.70"
"1620615400-22756","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jan 01, 2016","101.95","112.21"
"1620615400-22731","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 01, 2018","188.22","178.32"
